7045.15572435	7071.46340144	
7054.76123974	7073.81267045	
6943.14817709	7005.60074739	
6959.85117482	7005.19379086	
7156.24278902	7216.5300267	
7008.02556588	7058.17428923	
7036.58194711	7072.51604576	
6665.2568219	6709.63395383	
6821.38266146	6868.89088435	
7126.73512709	7182.20802239	
7105.88902755	7119.89117772	
7107.56614908	7161.34186603	
6805.40461063	6827.82815975	
7156.25448559	7197.25901425	
6605.60823165	6661.31263766	
6961.67838628	7047.99565229	
6768.13522418	6862.65582946	
7061.20165783	7155.48946795	
6667.27728819	6722.25484329	
6708.32676773	6730.99259717	
7158.55490874	7256.45126705	
7124.81625353	7187.04183595	
7009.34967488	7082.43753974	
7005.52705884	7072.09394224	
7060.7700352	7107.79469884	
7166.64020534	7245.00655151	
6950.78958976	7001.66864304	
7049.74509652	7138.71222106	
6725.33998433	6826.60798987	
6740.74877928	6814.04068914	
7058.26987769	7082.79268756	
6766.32876246	6802.33439836	
6977.47483669	7085.75042489	
7176.65144472	7251.36994351	
7194.49401908	7268.62829481	
6712.40438186	6798.12286472	
6997.0424041	7016.03650947	
7019.33865558	7070.79774746	
6674.0307086	6786.35710625	
7175.76932002	7278.26016834	
6654.12440575	6766.55462278	
6672.158548	6703.45313101	
7006.59563251	7079.7462692	
7117.14840449	7243.81863916	
6952.82036672	7013.40937904	
7151.87940977	7234.90176959	
6827.61680868	6863.17479308	
6628.55100754	6711.3209571	
6607.76044308	6689.15087014	
6973.72089144	7004.35676547	
6992.78428346	7611.01380683	
6645.19544886	6796.98515298	
7061.8451193	7462.84927479	
7004.13353437	7598.51168133	
7016.98998218	7687.13750645	
6604.49719939	6690.12980851	
7118.95460442	7718.81229407	
6792.49023096	6856.10276977	
6672.15289686	6760.68636698	
6973.10679261	7326.17485739	
7146.86425642	7264.68598879	
6939.59393168	7358.28932626	
6663.45882889	6737.95106263	
7094.38472445	7650.89597713	
6926.00280731	7113.12154997	
7107.59279918	7427.60899458	
6923.23856769	7621.02367953	
6607.87658267	6667.28111286	
6632.58949661	6750.39943383	
6617.82072514	6707.73168121	
7038.92962994	7519.91170596	
7154.1328509	7724.0721811	
6984.03882512	7665.86197532	
7174.99398829	7673.37273372	
7119.16326342	7729.29585748	
6612.57498969	6651.39137372	
6611.88419604	6658.08372155	
6990.70055813	7541.59982338	
7012.65739503	7144.95511519	
6925.17618871	7096.35911518	
7064.15922816	7718.20185929	
7040.13032246	7626.14555222	
6913.36879077	7001.79405598	
6929.9268293	7667.18684489	
7033.83961257	7679.77893003	
6824.13151841	6867.23007607	
7159.95042156	7651.29389017	
6973.60777458	7221.83776284	
7162.38340222	7649.95997713	
7015.33835029	7712.08846298	
6923.47530787	6984.92292554	
7032.94720268	7543.80346749	
6669.67323035	6812.65381397	
7126.8690305	7324.49729217	
6962.66299502	7565.1001278	
6992.65976273	7191.36605655	
6654.09979048	6730.11941046	
6732.49443559	6895.99068011	
7001.19567463	7594.20145337	
7195.15561266	7829.91196288	
7026.45031436	7578.2849173	
7122.24082686	7653.90906784	
6790.8001805	7336.9886169	
7074.57881402	7521.3943463	
6727.24792873	6923.8374143	
6744.89237232	6841.24345645	
7131.14055792	7737.13630722	
6837.62666256	6906.9569087	
7125.11052091	7728.3329724	
6799.55759754	7005.26022078	
6609.24285618	6716.26973345	
6610.02712878	6677.64451606	
6638.74454661	6754.88138563	
7140.92731293	7754.50182221	
6803.8346867	7113.24101953	
7036.36194123	7731.38565192	
7195.27588013	7725.27074381	
6939.07661411	7654.19845915	
7198.35901359	7828.21228023	
7088.62351452	7825.85643982	
7014.88548603	7528.01568919	
7156.2176769	7554.39554394	
6767.67670173	7242.52044298	
6714.71010248	6853.94954341	
6989.87054644	7228.46692493	
6638.91016723	6731.41773345	
7184.37775879	7755.80710235	
7062.13990065	7806.8922659	
6975.0806953	7761.51454833	
6912.64197553	7404.17713865	
7115.87779414	7714.43514005	
7057.84861102	7524.26163451	
7157.03865575	7822.74096156	
6965.00930061	7289.82235603	
7153.32145032	7397.32670386	
7023.63020765	7614.1699733	
7022.17515725	7508.31041712	
7020.448387	7210.62861689	
7111.81296662	7769.6009347	
6909.46165972	6969.6305359	
7141.50874382	7664.45075856	
6711.54657047	6992.81870801	
7167.58715298	7825.21435286	
6693.62298036	6761.49216824	
7148.78050427	7800.66230625	
7095.60556549	7562.92958248	
7012.21725619	7609.25634534	
6797.72279638	6900.08583468	
6652.08477012	6694.22013867	
6917.97180422	6938.91622599	
6965.71056598	7040.49378927	
7069.60030259	7147.26005056	
6655.85244146	6739.28035794	
7024.96917437	7095.00688506	
6682.1241466	6750.96774493	
7169.51912214	7269.13680507	
6975.35623684	7067.08366614	
6825.62603825	6883.3562145	
6972.45661616	6988.58509514	
6814.10055999	6868.53574424	
6955.91706086	7059.68783393	
6693.94152852	6711.33002806	
6956.80962865	7024.87128645	
6982.54113105	6998.35761688	
6993.59401802	7035.79660666	
6977.40480217	7080.36279602	
7174.01538608	7233.54752354	
6938.33173451	7001.31302558	
7197.71490802	7299.28062337	
6822.53075876	6846.22028991	
7031.58473483	7093.37510781	
7184.07367523	7254.14394121	
7026.57410394	7106.81390753	
6905.01586922	6985.27699079	
6811.37280973	6852.48707516	
7071.86809125	7131.09612778	
6997.24257291	7048.56780666	
