7078.36187387626	7277.83647546008	
6758.6501052497	6838.04627805739	
6776.88022953542	6805.26531805416	
7147.7590273015	7263.96130745895	
6936.05489270258	7031.78036864888	
6937.05614358653	7106.2083622557	
7184.65189453796	7336.61502020965	
7135.35874109321	7188.10509305847	
6824.71742994869	6927.05812411735	
6930.6557422098	7063.17200065162	
7132.59731091375	7276.08313785995	
6981.31497764058	7255.01771705826	
6762.72048903888	6782.07731805187	
6973.10370817558	7243.90369785738	
6727.91500971067	6784.18643805207	
6686.61572334558	6708.64654356772	
7177.47287175977	7285.89855546087	
7189.12214713164	7327.37116346473	
6988.38864276027	7143.46017532189	
6932.27993663942	7000.29466944599	
7013.30197103836	7314.93119546374	
7085.63799976527	7167.87130745676	
6931.83174925244	6994.82426944545	
6970.41066219915	7087.96914945404	
6785.91900915415	6892.69619806279	
6777.36631183855	6898.36094971706	
6976.5835450246	7243.31516025737	
6756.778541552	6835.26739805712	
6634.08233000594	6723.5101882277	
7071.83549076628	7325.03167546474	
7172.2798223818	7761.44570181449	
6837.56601611135	6895.73512011199	
7161.91879788935	7955.50056581667	
7144.52811509251	7834.90166021531	
7100.19759018201	8530.08276422299	
7163.34618107238	8462.08756422222	
6927.52979359279	7096.93775425488	
6958.43475443122	7266.40570180888	
7118.68327789664	7667.99130181343	
7098.02554278886	8460.97451142221	
7135.93846326119	8528.41876422297	
7195.49275131323	8367.43488902118	
7144.76322693289	8531.226764223	
6958.38455807759	7306.59130180933	
6907.49478660484	7039.96549060633	
7133.7169295819	7697.13210181376	
7114.24100908558	7745.55450181431	
6928.2373830738	7036.45029060629	
7023.88400973281	7766.12570181454	
7115.7908773187	8191.19193861926	
6922.73426190441	8688.50287799023	
7157.69175330468	11057.2959532171	
6766.8855297758	7936.72847798171	
6711.89588092686	9718.6644780019	
7174.92213019513	9494.19087799936	
6964.85299379451	11022.5586476167	
7053.36579394661	10623.4020780122	
6997.6627482275	8571.8356779889	
7149.18363302476	8693.14127799028	
6916.47022973653	8894.04847799256	
6930.06445959787	10959.426730816	
7098.7421266554	10830.5076780145	
6922.63263799358	9073.26127799459	
7042.32688803952	11022.2466476167	
7004.48181572762	8015.8308779826	
7187.76149184185	9261.73007799672	
6904.5524717762	10553.7844780114	
7117.23074545524	10849.6020780147	
7075.48296174028	10914.4564780155	
6711.55818531161	10205.0724780074	
7198.76105899824	10581.4068780117	
6946.09638714695	8782.9972779913	
7146.36674633882	9996.84367800505	
6619.0701739668	6881.16047796975	
7173.02803705238	9776.96687800256	
6930.84596941392	10640.3956780123	
6993.45144624691	7852.01007798075	
7101.58539857684	9567.30287800019	
6976.67019128155	8626.33167798952	
7168.60890929325	11103.8892588176	
7138.93467565357	11061.3740588171	
7173.83199800834	10286.1716780083	
6926.25306501085	7962.770077982	
7038.60588245562	9408.07887799838	
7131.88880562042	10913.1044780154	
6769.69724342376	9584.31727800038	
6798.16114656098	7733.84527797941	
7128.71736198864	11139.519658818	
7114.24817932508	10777.2596780139	
7136.70976437769	10157.9604780069	
7159.97954878311	10714.2980780132	
6695.29470364653	10125.4708780065	
6630.68377850968	6767.88047796847	
6756.36149505012	9492.31887799934	
6943.85295691302	7791.44047798006	
7056.90489086589	9293.26287799708	
7018.02222806784	10977.1704364162	
7055.30505310616	9263.00755774387	
6656.56440167849	10528.1259577582	
6651.32976285648	9755.09395774944	
7183.33545756427	8504.07795773527	
7079.28714822036	11066.4091577643	
7188.63584496683	8159.85875773137	
6669.89866079026	9163.85395774274	
6664.95807585761	8800.68595773863	
7067.00151598709	11568.08435777	
6828.57959551553	11329.0507577673	
7114.77178780727	11566.89875777	
7114.34787789341	11560.2427577699	
6632.85845371409	9163.56275774274	
6925.54129986036	8754.88435773811	
7001.3578395099	8925.36115774004	
7017.09874600735	9445.44435774594	
7199.68222330456	11677.8586329712	
7062.91788030976	8142.44915773117	
7039.44548288343	10175.4411577542	
7025.88709214776	8523.40115773548	
6835.44011440917	10008.0219577523	
6919.96755652694	8375.70035773381	
7084.57391713306	9228.00115774347	
6640.34547535596	7014.8555577184	
6931.6349829624	9756.94515774947	
7088.61846666245	9969.31315775187	
7014.42482195437	11665.2330329711	
7082.30424832476	11633.6789273707	
6911.85747810157	11543.5403577697	
7054.65220812813	11328.0523577673	
7055.54951659872	9397.7915577454	
7159.31993411617	11674.6554329712	
7192.03613924283	10974.5147577633	
7166.36212796877	11695.9546329714	
6904.80796004139	10831.4523577616	
7136.37108031311	11187.1739577657	
6925.89222550142	10707.0267577602	
7057.13902443504	10967.9835577632	
7023.90662004294	9817.22355775015	
7193.56421792914	11640.1791801708	
6903.36528368927	11449.6283577686	
7157.74358784589	11673.0122329711	
6838.98521530407	11168.0587577655	
7126.96307622361	10742.3243577606	
7033.93583341469	11692.3770329714	
6835.73832062148	8303.52435773299	
7190.41101890422	10780.9291577611	
7077.07932532289	11629.9866745707	
7063.36796365301	11088.4571577646	
7022.50582158836	8023.41075772982	
7066.33815628257	7424.41673945212	
6970.47958750779	7618.03221145013	
7072.17775551935	7786.87358517917	
7070.8699154896	7616.14357145015	
6642.8206963426	6812.87233062674	
7004.9076303409	7616.41813145014	
6968.81072179117	7755.93317237946	
6630.190945004	6812.93889062674	
6994.12259044351	7623.21678105008	
7117.07580479819	7845.52806517864	
7025.56421262893	7553.44329945076	
7171.77022667536	7798.14839477906	
6913.58255065747	7139.69613465511	
7077.69514293204	7823.62907317882	
6919.2996512975	7151.76937945499	
6704.77808964105	6832.57441062653	
6822.08596252858	6952.64877465708	
6627.02540902864	6647.46177062848	
6965.01755025102	7743.22611317951	
7095.54510555858	7838.19739317867	
7154.88491466242	7587.72714265043	
6661.51166529957	6854.9468906263	
7087.2324193745	7841.48379317863	
7128.01068769395	7417.78569945219	
7003.11523160684	7656.60024984975	
6935.07625248273	7108.59469465544	
6996.85466966502	7833.62971317871	
7041.27393398067	7491.80873945141	
6953.46515798407	7175.70665945474	
7143.09647765424	7729.56104344908	
