7030.64475119	7088.39221015	
6914.21176814	7005.16363094	
7016.33099929	7105.39217175	
6949.66685856	7027.15236695	
7145.39735699	7217.58137816	
6982.83637211	7005.69803095	
7011.8561554	7093.18137815	
7046.72521032	7107.60568535	
6824.9718732	6879.11573166	
6829.04099466	6901.70406446	
7038.04812317	7138.86858135	
7029.21203518	7097.78759255	
7144.45625091	7180.31526936	
7075.81124221	7142.46928215	
7168.7457599	7196.90604696	
7125.77746506	7177.75238936	
6909.89386344	6983.77786134	
7007.59036539	7104.80486295	
6837.81446467	6868.85564206	
7039.91253909	7113.31709975	
6620.76773726	6696.31783387	
7032.2782934	7126.12515095	
6981.50768147	7037.08819095	
6962.44983192	7018.27408215	
6616.99046427	6690.14268908	
7070.47285695	7149.64143576	
7025.06067503	7045.28596055	
6798.36580623	6874.15914286	
7094.55503161	7179.25193816	
6923.6103494	6947.43618134	
7066.6058598	7163.22541016	
6687.81015468	6757.12533225	
7114.08314426	7184.96895576	
6987.83509052	7003.88039575	
7151.20167701	7172.46827416	
6818.98336199	6887.46885806	
6743.33293435	6825.18768987	
7010.39013777	7093.30458135	
6620.30547865	6688.01755547	
7118.00735011	7192.53366936	
7093.36476151	7111.74222295	
7020.5729169	7035.52413975	
6784.99135031	6868.44533787	
7117.04301323	7197.61157656	
6755.74718825	6854.72699227	
6947.56536998	7049.63104559	
6990.95110043	7020.40815449	
6970.57309887	7079.27577495	
7192.77044613	7241.82965656	
6978.35838475	7000.71982294	
7072.01471478	7199.04190776	
7018.65764359	7118.13005175	
6685.3497245	6749.52800187	
6838.68428565	6901.29557006	
7002.28616317	7088.13613175	
6914.32627949	6935.83316454	
6961.18679698	7014.98245174	
6690.95915788	6760.07199547	
7182.0897677	7290.91179577	
6754.71958309	6812.76883387	
7199.52121634	7282.68073016	
7085.84154109	7228.54678776	
7105.85559502	7147.74072696	
7094.5193082	7130.91759735	
7117.50572499	7147.92792696	
6670.4818302	6769.53783547	
7053.85927649	7109.90981175	
7081.78599802	7221.09830776	
7045.97619926	7097.65437175	
7198.68874175	7233.82737016	
6744.86708543	6811.83031342	
6944.93423975	7042.08969359	
6940.85571516	6974.45628854	
6913.06815041	6999.76800054	
6725.01376933	6824.50959867	
7183.81689461	7258.52934136	
7056.06746414	7077.06264375	
6922.15465713	7016.59468535	
7080.12697526	7178.53474296	
6702.86381889	6734.47997307	
7081.65918323	7125.24856375	
7132.46542255	7170.55202936	
6976.15950047	7027.69994935	
7055.07020214	7125.33439735	
7021.06162113	7038.22721805	
7169.62652905	7241.25406776	
7082.91017567	7160.49047416	
6821.34086873	6924.83646074	
6723.9382385	6753.76123067	
6753.1368069	6786.72173307	
7132.26459191	7216.35590776	
6627.65152974	6673.36223227	
7174.36035646	7242.44673656	
6818.22608883	6869.51154427	
7032.76794366	7079.33816375	
6658.8194181	6681.27713147	
7091.75085359	7120.32445175	
6636.04923736	6673.82940961	
7114.15096547	7162.21703255	
6976.78940273	7069.33110615	
6957.2569415	7082.35484055	
7193.37231719	7356.22407897	
6927.58415894	7015.25085655	
6796.97652885	6838.99725942	
7185.3010877	7350.36955737	
6979.65636134	7024.86702935	
7191.31072383	7280.09094616	
6943.24578036	7060.07952535	
7143.03769511	7263.75134616	
7128.79954897	7252.21786136	
6828.05151862	6906.23351086	
6815.50767086	6868.50117806	
6804.13821451	6826.75699	
7089.87839981	7107.72490775	
6621.44907537	6727.72923807	
7137.85114324	7155.62275095	
6944.37412459	7010.87535255	
7020.19926145	7126.86506775	
6995.11711196	7029.02078935	
7163.28010515	7205.92206936	
6646.31017705	6689.38896027	
7175.98432041	7221.45342936	
6637.29298773	6701.36305947	
6652.32640048	6761.23008745	
6927.8763425	7030.34731415	
6951.73604499	7064.09200855	
7199.37360426	7337.67774297	
6757.4087922	6855.29116827	
7057.26623149	7152.23856535	
6792.17586062	6822.10761102	
7163.94292892	7278.69425496	
7194.89883602	7311.48814297	
7172.65791489	7242.18814936	
6908.81590234	7010.73599255	
7088.38591031	7177.63175896	
6777.76526987	6887.49244206	
7035.66201965	7130.32397975	
6681.36913567	6716.28282907	
7180.03840668	7332.78077977	
7195.46144827	7297.24521177	
7063.92973853	7160.72021976	
7179.86293597	7334.70030937	
7178.05659082	7238.50995096	
7133.89997032	7176.95157016	
6907.26536454	6997.42821334	
6951.79011267	7015.25917655	
6619.1567267	6670.59651227	
6922.65539164	6987.42772214	
7145.10790499	7227.74825336	
6653.69684801	6720.22678267	
6923.10538678	6948.21744374	
7124.47625554	7198.84354936	
7019.93344873	7040.53307895	
7050.13078056	7138.25790775	
7149.5548384	7196.81922936	
7188.49746654	7214.61789496	
7197.4837899	7244.94497016	
6731.20005468	6773.39699145	
7005.22700182	7065.73508855	
6906.92700592	6929.02266534	
6632.49731915	6710.07957947	
7120.01198679	7167.75101176	
7160.8041851	7186.41068536	
7156.43189975	7186.32612536	
7118.56649974	7216.23624696	
7012.8248912	7098.19304055	
6962.35970114	7028.16435255	
7106.33765527	7198.78167416	
7177.39472665	7205.80622136	
6733.20884731	6791.95874107	
6962.11005405	7045.24619255	
6675.25766405	6778.96358267	
6683.25281332	6757.35292347	
7042.93199717	7081.85745335	
7103.89924954	7201.61256056	
7182.66720515	7208.54781176	
7150.55915048	7256.55824696	
